33.486	-15.788	0	-0.015788	0.033486	0
33.495	-15.756	0	-0.015756	0.033495	0
33.503	-15.729	0	-0.015729	0.033503	0
33.513	-15.698	0	-0.015698	0.033513	0
33.522	-15.667	0	-0.015667	0.033522	0
33.531	-15.635	0	-0.015635	0.033531	0
33.54	-15.605	0	-0.015605	0.03354	0
33.549	-15.576	0	-0.015576	0.033549	0
33.557	-15.546	0	-0.015546	0.033557	0
33.566	-15.515	0	-0.015515	0.033566	0
33.575	-15.486	0	-0.015486	0.033575	0
33.584	-15.455	0	-0.015455	0.033584	0
33.593	-15.424	0	-0.015424	0.033593	0
33.601	-15.394	0	-0.015394	0.033601	0
33.61	-15.364	0	-0.015364	0.03361	0
33.619	-15.332	0	-0.015332	0.033619	0
33.627	-15.303	0	-0.015303	0.033627	0
33.636	-15.274	0	-0.015274	0.033636	0
33.645	-15.242	0	-0.015242	0.033645	0
33.652	-15.215	0	-0.015215	0.033652	0
33.662	-15.179	0	-0.015179	0.033662	0
33.67	-15.153	0	-0.015153	0.03367	0
33.679	-15.12	0	-0.01512	0.033679	0
33.687	-15.09	0	-0.01509	0.033687	0
33.695	-15.06	0	-0.01506	0.033695	0
33.704	-15.028	0	-0.015028	0.033704	0
33.712	-15.001	0	-0.015001	0.033712	0
33.72	-14.97	0	-0.01497	0.03372	0
33.729	-14.938	0	-0.014938	0.033729	0
33.737	-14.908	0	-0.014908	0.033737	0
33.745	-14.878	0	-0.014878	0.033745	0
33.753	-14.848	0	-0.014848	0.033753	0
33.761	-14.816	0	-0.014816	0.033761	0
33.769	-14.787	0	-0.014787	0.033769	0
33.777	-14.757	0	-0.014757	0.033777	0
33.785	-14.726	0	-0.014726	0.033785	0
33.794	-14.694	0	-0.014694	0.033794	0
33.801	-14.666	0	-0.014666	0.033801	0
33.809	-14.636	0	-0.014636	0.033809	0
33.818	-14.602	0	-0.014602	0.033818	0
33.825	-14.576	0	-0.014576	0.033825	0
33.833	-14.544	0	-0.014544	0.033833	0
33.841	-14.511	0	-0.014511	0.033841	0
33.849	-14.483	0	-0.014483	0.033849	0
33.856	-14.455	0	-0.014455	0.033856	0
33.865	-14.421	0	-0.014421	0.033865	0
33.872	-14.393	0	-0.014393	0.033872	0
33.88	-14.359	0	-0.014359	0.03388	0
33.887	-14.332	0	-0.014332	0.033887	0
33.895	-14.301	0	-0.014301	0.033895	0
33.903	-14.269	0	-0.014269	0.033903	0
33.91	-14.239	0	-0.014239	0.03391	0
33.917	-14.21	0	-0.01421	0.033917	0
