34.1,-13.89,0,-0.01389,0.0341,0
34.107,-13.86,0,-0.01386,0.034107,0
34.115,-13.83,0,-0.01383,0.034115,0
34.122,-13.799,0,-0.013799,0.034122,0
34.13,-13.769,0,-0.013769,0.03413,0
34.137,-13.739,0,-0.013739,0.034137,0
34.144,-13.709,0,-0.013709,0.034144,0
34.152,-13.679,0,-0.013679,0.034152,0
34.159,-13.649,0,-0.013649,0.034159,0
34.166,-13.618,0,-0.013618,0.034166,0
34.174,-13.588,0,-0.013588,0.034174,0
34.181,-13.558,0,-0.013558,0.034181,0
34.188,-13.528,0,-0.013528,0.034188,0
34.195,-13.498,0,-0.013498,0.034195,0
34.202,-13.468,0,-0.013468,0.034202,0
34.209,-13.438,0,-0.013438,0.034209,0
34.217,-13.407,0,-0.013407,0.034217,0
34.224,-13.377,0,-0.013377,0.034224,0
34.231,-13.347,0,-0.013347,0.034231,0
34.238,-13.317,0,-0.013317,0.034238,0
34.244,-13.287,0,-0.013287,0.034244,0
34.251,-13.257,0,-0.013257,0.034251,0
34.258,-13.227,0,-0.013227,0.034258,0
34.265,-13.197,0,-0.013197,0.034265,0
34.272,-13.166,0,-0.013166,0.034272,0
34.279,-13.136,0,-0.013136,0.034279,0
34.285,-13.106,0,-0.013106,0.034285,0
34.292,-13.076,0,-0.013076,0.034292,0
34.299,-13.046,0,-0.013046,0.034299,0
34.305,-13.016,0,-0.013016,0.034305,0
34.312,-12.986,0,-0.012986,0.034312,0
34.319,-12.956,0,-0.012956,0.034319,0
34.325,-12.926,0,-0.012926,0.034325,0
34.332,-12.895,0,-0.012895,0.034332,0
34.338,-12.865,0,-0.012865,0.034338,0
34.344,-12.835,0,-0.012835,0.034344,0
34.351,-12.805,0,-0.012805,0.034351,0
34.357,-12.775,0,-0.012775,0.034357,0
34.364,-12.745,0,-0.012745,0.034364,0
34.37,-12.715,0,-0.012715,0.03437,0
34.376,-12.685,0,-0.012685,0.034376,0
34.382,-12.655,0,-0.012655,0.034382,0
34.388,-12.625,0,-0.012625,0.034388,0
34.395,-12.595,0,-0.012595,0.034395,0
34.401,-12.565,0,-0.012565,0.034401,0
34.407,-12.535,0,-0.012535,0.034407,0
34.413,-12.504,0,-0.012504,0.034413,0
34.419,-12.474,0,-0.012474,0.034419,0
34.425,-12.444,0,-0.012444,0.034425,0
34.431,-12.414,0,-0.012414,0.034431,0
34.437,-12.384,0,-0.012384,0.034437,0
34.443,-12.354,0,-0.012354,0.034443,0
34.449,-12.324,0,-0.012324,0.034449,0
34.454,-12.294,0,-0.012294,0.034454,0
34.46,-12.264,0,-0.012264,0.03446,0
34.466,-12.234,0,-0.012234,0.034466,0
34.472,-12.204,0,-0.012204,0.034472,0
34.477,-12.174,0,-0.012174,0.034477,0
34.483,-12.144,0,-0.012144,0.034483,0
34.489,-12.114,0,-0.012114,0.034489,0
34.494,-12.084,0,-0.012084,0.034494,0
34.5,-12.054,0,-0.012054,0.0345,0
34.505,-12.024,0,-0.012024,0.034505,0
34.511,-11.994,0,-0.011994,0.034511,0
34.516,-11.964,0,-0.011964,0.034516,0
34.522,-11.934,0,-0.011934,0.034522,0
34.527,-11.904,0,-0.011904,0.034527,0
34.532,-11.874,0,-0.011874,0.034532,0
34.538,-11.845,0,-0.011845,0.034538,0
34.543,-11.815,0,-0.011815,0.034543,0
34.548,-11.785,0,-0.011785,0.034548,0
34.553,-11.755,0,-0.011755,0.034553,0
34.558,-11.725,0,-0.011725,0.034558,0
34.564,-11.695,0,-0.011695,0.034564,0
34.569,-11.665,0,-0.011665,0.034569,0
34.574,-11.635,0,-0.011635,0.034574,0
34.579,-11.605,0,-0.011605,0.034579,0
34.584,-11.575,0,-0.011575,0.034584,0
34.589,-11.546,0,-0.011546,0.034589,0
34.594,-11.516,0,-0.011516,0.034594,0
34.599,-11.486,0,-0.011486,0.034599,0
34.603,-11.456,0,-0.011456,0.034603,0
34.608,-11.426,0,-0.011426,0.034608,0
34.613,-11.396,0,-0.011396,0.034613,0
34.618,-11.367,0,-0.011367,0.034618,0
34.622,-11.337,0,-0.011337,0.034622,0
34.627,-11.307,0,-0.011307,0.034627,0
34.632,-11.277,0,-0.011277,0.034632,0
34.636,-11.247,0,-0.011247,0.034636,0
34.641,-11.218,0,-0.011218,0.034641,0
34.645,-11.188,0,-0.011188,0.034645,0
34.65,-11.158,0,-0.011158,0.03465,0
34.654,-11.128,0,-0.011128,0.034654,0
34.659,-11.099,0,-0.011099,0.034659,0
34.663,-11.069,0,-0.011069,0.034663,0
34.668,-11.039,0,-0.011039,0.034668,0
